"cluster","P20HC","ExtremeHC","NP20HC","weights"
3495,0.25,0,0.666666666666667,13.69548
3496,0.7,0,1,9.39014
3497,0.125,0,0.5,7.512112
3498,0.333333333333333,0,1,11.268168
3499,0.571428571428571,0,1,6.573098
3500,0.333333333333333,0,0.888888888888889,8.451126
3501,0.454545454545455,0,1,10.329154
3502,0.4,0,0.9,9.39014
3503,0,0,0.5,7.512112
3504,0.4,0,0.9,12.01619
3505,0.2,0,0.8,12.01619
3506,0.857142857142857,0,1,8.411333
3507,0,0,0.333333333333333,10.814571
3508,0.769230769230769,0,1,15.621047
3509,0.7,0,1,12.01619
3510,0.916666666666667,0,1,14.419428
3511,0.888888888888889,0,1,6.735564
3512,1,0,1,6.735564
3513,1,0,1,6.735564
3514,1,0,1,5.987168
3515,0.9,0,1,7.48396
3516,0.666666666666667,0,1,6.735564
3517,0,0,0.9,10.23876
3518,0.181818181818182,0,0.727272727272727,11.262636
3519,0.142857142857143,0,0.714285714285714,14.334264
3520,0.272727272727273,0,0.818181818181818,11.262636
3521,0.3,0,1,10.23876
3522,0.166666666666667,0,0.833333333333333,12.286512
3523,0.357142857142857,0,0.928571428571428,14.334264
3524,0,0,0.0769230769230769,11.448008
3525,0.285714285714286,0,1,6.164312
3526,0.454545454545455,0,1,9.686776
3527,0.0833333333333333,0,0.833333333333333,10.567392
3528,0.7,0,1,8.80616
3529,0.214285714285714,0,0.928571428571429,12.328624
3530,0.375,0,0.875,7.044928
3531,0,0,0,12.549355
3532,0.166666666666667,0,0.75,11.58402
3533,0.4,0,1,9.65335
3534,0,0,0.6,9.65335
3535,0,0,0.727272727272727,10.618685
3536,0,0,0.5,7.72268
3537,0,0,0.363636363636364,10.618685
3538,0.166666666666667,0,0.75,11.58402
3539,0,0,0,11.953764
3540,0.166666666666667,0,0.5,15.938352
3541,0,0,0.727272727272727,13.287076
3542,0,0,0.538461538461538,15.702908
3543,1,0,1,15.702908
3544,0.583333333333333,0,1,14.494992
3545,0.6,0,0.9,12.07916
3546,0.916666666666667,0.0833333333333333,1,14.494992
3547,0.555555555555555,0,1,10.871244
3548,0.333333333333333,0,0.833333333333333,14.494992
3549,0.6,0,1,6.03958
3550,0,0,0.222222222222222,10.68687
3551,0,0,0.4,11.8743
3552,0.5,0,1,9.49944
3553,0.1,0,0.6,11.8743
3554,0.444444444444444,0,1,10.68687
3555,0.454545454545455,0,1,13.06173
3556,0.111111111111111,0,1,10.68687
3557,0.25,0,0.916666666666667,14.24916
3558,0.888888888888889,0,1,10.68687
3559,0.692307692307692,0,1,15.43659
3560,0.888888888888889,0,1,10.68687
3561,0,0,0,18.276791
3562,0,0,0,22.494512
3563,0,0,0,15.464977
3564,0,0,0,15.464977
3565,0,0,0,19.682698
3566,0,0,0,19.682698
3567,0,0,0,12.653163
3568,0,0,0,15.464977
3569,0,0,0,12.653163
3570,0,0,0,16.870884
3571,0,0,0,9.841349
3572,0,0,0,5.623628
3573,0,0,0,19.682698
3574,0,0,0,11.247256
3575,0,0,0,19.682698
3576,0,0,0,8.435442
3577,0,0,0,18.276791
3578,0,0,0.0769230769230769,18.276791
3579,0,0,0,15.464977
3580,0,0,0,12.653163
3581,0,0,0,15.464977
3582,0,0,0,9.841349
3583,0,0,0,19.682698
3584,0,0,0,22.494512
3585,0,0,0,22.494512
3586,0.142857142857143,0,0.857142857142857,8.092532
3587,0.0909090909090909,0,0.363636363636364,12.716836
3588,0,0,0.153846153846154,15.028988
3589,0.0769230769230769,0,0.461538461538462,15.028988
3590,0,0,0,9.248608
3591,0.0833333333333333,0,0.5,13.872912
3592,0.0714285714285714,0,0.428571428571429,16.185064
3593,0,0,0,10.148355
3594,0,0,0.307692307692308,14.658735
3595,0,0,0,12.403545
3596,0,0,0,11.27595
3597,0,0,0,11.27595
3598,0,0,0,10.148355
3599,0,0,0,15.612224
3600,0,0,0,24.233256
3601,0.166666666666667,0,0.333333333333333,15.183408
3602,0,0,0.0769230769230769,16.448692
3603,0,0,0.1,6.5951
3604,0,0,0,9.89265
3605,0.125,0,0.25,5.27608
3606,0,0,0,7.91412
3607,0.538461538461538,0,0.615384615384615,22.116614
3608,0,0,0.384615384615385,22.116614
3609,0.142857142857143,0,0.642857142857143,9.204678
3610,0.285714285714286,0,0.571428571428571,9.204678
3611,0,0,0.142857142857143,14.4802
3612,0,0,0,10.343
3613,0,0,0,12.942976
3614,0,0,0,10.516168
3615,0,0,0,5.662552
3616,0,0,0,20.899802
3617,0,0,0,16.421273
3618,0,0,0,14.92843
3619,0,0,0,20.899802
3620,0,0,0,15.681336
3621,0,0,0.266666666666667,19.60167
3622,0,0,0.0625,20.908448
3623,0,0,0.857142857142857,9.147446
3624,0.444444444444444,0,1,11.761002
3625,0.636363636363636,0,0.909090909090909,17.108784
3626,0.583333333333333,0,1,18.664128
3627,0.428571428571429,0,1,21.774816
3628,0.25,0,0.916666666666667,18.664128
3629,1,0,1,20.219472
3630,1,0,1,17.108784
3631,0,0,0.0714285714285714,14.670642
3632,0,0,0,10.47903
3633,0.714285714285714,0,1,7.335321
3634,0.333333333333333,0,1,14.482764
3635,0.333333333333333,0,1,10.862073
3636,0.1,0,0.6,12.06897
3637,0.2,0,1,11.25629
3638,0.416666666666667,0,1,13.507548
3639,0.545454545454545,0,1,12.381919
3640,0.875,0,1,10.026504
3641,0.833333333333333,0,1,15.039756
3642,0.777777777777778,0,1,11.279817
3643,0.666666666666667,0,1,15.039756
3644,0.4,0,0.933333333333333,18.799695
3645,0.444444444444444,0,1,11.279817
3646,0.25,0,0.375,11.597432
3647,0,0,0.444444444444444,13.047111
3648,0.1,0,0.3,14.49679
3649,0.727272727272727,0,0.909090909090909,15.946469
3650,0.111111111111111,0,0.888888888888889,13.047111
3651,1,0,1,9.79959
3652,1,0,1,9.79959
3653,0.916666666666667,0,1,11.759508
3654,1,0,1,12.739467
3655,0.857142857142857,0,1,6.859713
3656,1,0,1,8.819631
3657,1,0.1,1,7.47171
3658,0.909090909090909,0,1,8.218881
3659,1,0,1,8.218881
3660,1,0.0833333333333333,1,8.966052
3661,1,0.1,1,7.47171
3662,1,0,1,8.218881
3663,0.0833333333333333,0,0.166666666666667,17.105196
3664,0,0,0.384615384615385,18.530629
3665,0.636363636363636,0,1,15.679763
3666,0.375,0,0.875,11.403464
3667,0.7,0,0.9,14.25433
3668,0.454545454545455,0,1,15.679763
3669,0,0,0.545454545454545,14.657973
3670,0.285714285714286,0,0.857142857142857,18.655602
3671,0.0833333333333333,0,0.333333333333333,15.990516
3672,0.111111111111111,0,0.888888888888889,23.985774
3673,0.25,0,1,15.990516
3674,0,0,0.307692307692308,15.083445
3675,0,0,0.333333333333333,10.442385
3676,0,0,0.75,13.92318
3677,0.111111111111111,0,0.666666666666667,10.442385
3678,0.133333333333333,0,1,17.403975
3679,0,0,0.666666666666667,13.92318
3680,0.363636363636364,0,0.818181818181818,12.762915
3681,0,0,0.615384615384615,4.861779
3682,0,0,0.692307692307692,4.861779
3683,0,0,0.1875,5.983728
3684,0,0,0.333333333333333,4.487796
3685,0.333333333333333,0,0.666666666666667,4.487796
3686,0,0,0.0909090909090909,4.113813
3687,0,0,0,3.73983
3688,0,0,0,2.991864
3689,0.0833333333333333,0,0.583333333333333,4.487796
3690,0.461538461538462,0,0.923076923076923,4.861779
3691,0.333333333333333,0,0.916666666666667,4.487796
3692,0.526315789473684,0,1,7.105677
3693,0.222222222222222,0,0.555555555555556,3.365847
3694,0.5,0,0.9,3.73983
3695,0.4,0,0.933333333333333,5.609745
3696,0.666666666666667,0,1,4.487796
3697,0.25,0,0.833333333333333,4.487796
3698,0,0,0.666666666666667,4.487796
3699,0.272727272727273,0,0.636363636363636,4.113813
3700,0.384615384615385,0,0.923076923076923,4.861779
3701,0.75,0,1,4.487796
3702,0.454545454545454,0,1,4.113813
3703,0.1,0,0.7,3.73983
3704,0,0,0.555555555555556,3.365847
3705,0.75,0,1,4.487796
3706,0,0,0.166666666666667,4.487796
3707,0.875,0,1,5.983728
3708,0,0,0.2,2.53537
3709,0.0833333333333333,0,0.0833333333333333,3.042444
3710,0.1,0,0.4,2.53537
3711,0.125,0,0.375,2.028296
3712,0.3,0,1,2.53537
3713,0,0,0.166666666666667,1.521222
3714,0,0,0,2.281833
3715,0.111111111111111,0,0.333333333333333,2.281833
3716,0.0833333333333333,0,0.666666666666667,3.042444
3717,0.111111111111111,0,0.111111111111111,2.281833
3718,0.888888888888889,0,1,3.108609
3719,0.818181818181818,0,1,3.799411
3720,1,0,1,3.799411
3721,0.888888888888889,0,1,3.108609
3722,0,0,0,5.538544
3723,0,0,0.777777777777778,4.531536
3724,0.0909090909090909,0,0.545454545454545,5.538544
3725,0,0,0.333333333333333,4.531536
3726,0.2,0,0.8,5.03504
3727,0.0909090909090909,0,0.727272727272727,5.538544
3728,0,0,0.375,4.028032
3729,0,0,0,5.03504
3730,0.0909090909090909,0,0.545454545454545,5.538544
3731,0,0,0.4,8.23626
3732,0,0,0,6.589008
3733,0,0,0,6.589008
3734,0,0,0,4.941756
3735,0,0,0.142857142857143,5.765382
3736,0,0,0,9.883512
3737,0.363636363636364,0,0.909090909090909,9.059886
3738,0,0,0.333333333333333,4.941756
3739,0.5,0,1,2.67528
3740,0.75,0,1,5.35056
3741,0.375,0,1,3.979344
3742,0.555555555555556,0,1,4.476762
3743,1,0,1,3.481926
3744,1,0,1,3.481926
3745,0.777777777777778,0,1,4.476762
3746,1,0,1,3.979344
3747,1,0,1,2.48709
3748,1,0,1,2.48709
3749,1,0,1,4.97418
3750,1,0,1,3.481926
3751,0.416666666666667,0,0.916666666666667,5.969016
3752,1,0,1,4.97418
3753,1,0,1,4.476762
3754,0.75,0,1,2.212016
3755,0.7,0,1,2.76502
3756,1,0,1,1.935514
3757,0.7,0,1,2.76502
3758,1,0.222222222222222,1,2.488518
3759,1,0,1,1.659012
3760,1,0,1,2.488518
3761,1,0,1,2.76502
3762,1,0.111111111111111,1,2.488518
3763,1,0,1,2.212016
3764,1,0.1,1,2.76502
3765,1,0.25,1,2.212016
3766,1,0,1,1.659012
3767,0.727272727272727,0,1,3.041522
3768,1,0,1,2.488518
3769,1,0,1,3.041522
3770,1,0,1,2.488518
3771,0.2,0,0.9,2.2131
3772,0.1,0,0.8,2.2131
3773,0.444444444444444,0,0.777777777777778,1.99179
3774,0.2,0,0.8,2.2131
3775,0.909090909090909,0,1,2.43441
3776,0.555555555555556,0,0.777777777777778,1.99179
3777,0.444444444444444,0,0.888888888888889,1.99179
3778,0.111111111111111,0,1,1.99179
3779,0.75,0,1,2.65572
3780,1,0,1,1.99179
3781,0.888888888888889,0,1,1.99179
3782,0.2,0,0.866666666666667,5.133645
3783,0,0,0.5,2.737944
3784,0,0,0.2,3.42243
3785,0,0,0.0833333333333333,4.106916
3786,0,0,0.2,3.42243
3787,0.7,0,1,3.42243
3788,0,0,0.166666666666667,2.053458
3789,0,0,0.5,3.42243
3790,0,0,0.375,2.737944
3791,0.125,0,0.625,2.737944
3792,0.6,0,1,3.42243
3793,0.888888888888889,0,0.888888888888889,3.080187
3794,0.625,0,1,2.737944
3795,1,0,1,3.080187
3796,1,0,1,2.737944
3797,1,0,1,2.395701
3798,0.5,0,0.875,2.737944
3799,1,0,1,3.764673
3800,0.928571428571428,0,1,4.791402
3801,0,0,0,2.823982
3802,0,0,0,2.218843
3803,0,0,0.1,2.01713
3804,0,0,0.166666666666667,2.420556
3805,0,0,0,1.613704
3806,0,0,0,2.823982
3807,0,0,0.0588235294117647,3.429121
3808,0,0,0,1.815417
3809,0,0,0,2.823982
3810,0,0,0,1.815417
3811,0,0,0,1.815417
3812,0,0,0.0909090909090909,2.218843
3813,0,0,0,2.01713
3814,0,0,0,2.218843
3815,0,0,0,1.815417
3816,0,0,0,2.420556
3817,0,0,0,2.420556
3818,0,0,0.375,1.613704
3819,0,0,0,2.622269
3820,0,0,0,2.218843
3821,0,0,0,2.622269
3822,0,0,0.375,1.613704
3823,0,0,0,2.01713
3824,0,0,0,2.218843
3825,0,0,0,1.815417
3826,0,0,0,1.613704
3827,0,0,0,2.420556
3828,0,0,0,2.420556
3829,0,0,0.0909090909090909,2.72844
3830,0,0,0,1.73628
3831,0,0,0,2.4804
3832,0,0,0,3.22452
3833,0,0,0.0909090909090909,2.72844
3834,0,0,0,4.21668
3835,0,0,0,3.22452
3836,0,0,0,2.4804
3837,0,0,0.2,2.4804
3838,0,0,0.0769230769230769,3.22452
3839,0,0,0,2.23236
3840,0,0,0,2.23236
3841,0,0,0,2.23236
3842,0,0,0.333333333333333,2.23236
3843,0.111111111111111,0,0.222222222222222,2.23236
3844,0,0,0,3.992868
3845,0,0,0,3.660129
3846,0,0,0,4.325607
3847,0,0,0,3.660129
3848,0,0,0.125,2.661912
3849,0,0,0,2.994651
3850,0.111111111111111,0,0.333333333333333,2.994651
3851,0,0,0.1,3.32739
3852,0,0,0.5,2.661912
3853,0,0,0,3.660129
3854,0,0,0,2.329173
3855,0,0,0,2.329173
3856,0,0,0,3.660129
3857,0,0,0.2,3.32739
3858,0,0,0,2.661912
3859,0,0,0,2.994651
3860,0,0,0.272727272727273,3.660129
3861,0.125,0,0.25,2.661912
3862,0.166666666666667,0,0.166666666666667,1.996434
3863,0.166666666666667,0,0.5,0.761466
3864,0.5,0,1,1.015288
3865,0.777777777777778,0,0.888888888888889,1.142199
3866,0.142857142857143,0,0.714285714285714,0.888377
3867,0,0,0.75,1.015288
3868,0.5,0,1,0.432504
3869,0,0,0.7,0.54063
3870,0.625,0,0.875,0.432504
3871,0.3,0,0.9,0.54063
3872,0.125,0,0.875,0.432504
3873,0.8,0,1,0.270315
3874,0.181818181818182,0,0.909090909090909,0.594693
3875,0.307692307692308,0,1,0.702819
3876,0,0,1,0.324378
3877,0.230769230769231,0,1,0.702819
3878,0.222222222222222,0,1,0.486567
3879,0.166666666666667,0,0.5,0.648756
3880,0.416666666666667,0,1,0.648756
3881,0.125,0,1,0.432504
3882,0.2,0,1,0.270315
3883,0.666666666666667,0,1,0.486567
3884,0.5,0,1,0.432504
3885,0.333333333333333,0,1,0.648756
3886,0,0,0.166666666666667,0.501006
3887,0,0,0.25,0.334004
3888,0,0,0.285714285714286,0.584507
3889,0.0909090909090909,0,0.181818181818182,0.918511
3890,0.125,0,0.5,0.668008
3891,0.230769230769231,0,0.846153846153846,1.085513
3892,0.111111111111111,0,0.222222222222222,0.751509
3893,0.1,0,0.3,0.83501
3894,0,0,0,1.169014
3895,0,0,0,1.002012
3896,0,0,0,0.918511
3897,0,0,0,0.751509
3898,0,0,0.125,0.668008
3899,0,0,0,0.83501
3900,0,0,0,0.668008
3901,0,0,0,2.965095
3902,0,0,0,2.63564
3903,0,0,0,3.624005
3904,0,0,0,4.282915
3905,0,0,0,5.600735
3906,0,0,0,3.95346
3907,0,0,0,4.61237
3908,0,0,0,5.93019
3909,0,0,0,7.577465
3910,0,0,0,5.27128
3911,0,0,0,4.941825
3912,0,0,0,5.93019
3913,0,0,0,3.29455
3914,0,0,0,3.95346
3915,0,0,0,2.63564
3916,0,0,0,3.624005
3917,0,0,0,5.27128
3918,0,0,0,5.600735
3919,0,0,0,3.29455
3920,0,0,0,2.63564
3921,0,0,0,3.29455
3922,0,0,0,4.282915
3923,0,0,0.05,6.5891
3924,0,0,0,3.29455
3925,0,0,0,3.29455
3926,0,0,0,3.29455
3927,0,0,0,4.282915
3928,0,0,0,3.95346
3929,0,0,0,3.624005
3930,0,0,0,3.29455
3931,0,0,0,2.965095
3932,0,0,0,4.941825
3933,0,0,0,2.091432
3934,0,0,0,2.875719
3935,0,0,0,2.875719
3936,0,0,0,3.398577
3937,0,0,0,2.875719
3938,0,0,0,4.182864
3939,0,0,0,2.61429
3940,0,0,0,2.61429
3941,0,0,0,3.660006
3942,0,0,0,3.137148
3943,0,0,0,3.660006
3944,0,0,0,3.137148
3945,0,0,0,2.61429
3946,0,0,0.0714285714285714,3.660006
3947,0,0,0,2.875719
3948,0,0,0,2.61429
3949,0,0,0,2.875719
3950,0,0,0,2.61429
3951,0,0,0,1.307145
3952,0,0,0,2.352861
3953,0,0,0,2.875719
3954,0,0,0,3.398577
3955,0,0,0.111111111111111,3.376485
3956,0,0,0,4.50198
3957,0,0,0,4.126815
3958,0,0,0,4.50198
3959,0,0,0.142857142857143,5.25231
3960,0.181818181818182,0,0.272727272727273,4.126815
3961,0,0,0,2.626155
3962,0,0,0.0909090909090909,4.126815
3963,0,0,0,3.75165
3964,0,0,0,3.376485
3965,0,0,0,3.75165
3966,0,0,0,4.50198
3967,0,0,0,4.50198
3968,0,0,0.25,3.00132
3969,0,0,0,5.25231
3970,0,0,0,5.627475
3971,0,0,0,4.126815
3972,0,0,0,3.111597
3973,0.125,0,0.375,2.765864
3974,0,0,0.384615384615385,4.494529
3975,0.0714285714285714,0,0.642857142857143,4.840262
3976,0,0,0.0833333333333333,4.148796
3977,0,0,0,4.865988
3978,0,0,0.230769230769231,5.271487
3979,0,0,0,6.082485
3980,0.333333333333333,0,0.833333333333333,4.865988
3981,0.625,0,1,3.243992
3982,0,0,0.461538461538462,5.271487
3983,0.2,0,0.4,6.082485
3984,0,0,0.1,4.05499
3985,0.266666666666667,0,1,3.933765
3986,0.5,0,0.9,2.62251
3987,0.0909090909090909,0,0.727272727272727,2.884761
3988,0.461538461538462,0,1,3.409263
3989,0.333333333333333,0,1,1.573506
3990,0.285714285714286,0,0.857142857142857,1.835757
3991,0.25,0,0.916666666666667,3.147012
3992,0.583333333333333,0,1,3.147012
3993,0.416666666666667,0,0.833333333333333,3.147012
3994,0,0,0.625,2.098008
3995,0.111111111111111,0,0.777777777777778,2.360259
3996,0,0,0.454545454545455,2.884761
3997,0.1,0,0.9,2.62251
3998,0.4,0,1,2.62251
3999,0.857142857142857,0,1,1.835757
4000,0.857142857142857,0,1,1.835757
4001,0,0,0.25,0.1644
4002,0,0,0,0.2055
4003,0.545454545454546,0,1,0.22605
4004,0,0,0.333333333333333,0.18495
4005,0.545454545454546,0,0.727272727272727,0.22605
4006,0.222222222222222,0,0.777777777777778,0.18495
4007,0.888888888888889,0,1,0.18495
4008,0,0,0.0909090909090909,0.22605
4009,0,0,0,0.22605
4010,0,0,0,0.2055
4011,0,0,0,0.18495
4012,0,0,0.142857142857143,0.2877
4013,0,0,0,0.2055
4014,0.2,0,0.2,0.2055
4015,1,0,1,0.1233
4016,0.916666666666667,0,1,0.2466
4017,0.875,0,1,0.1644
4018,0,0,0.636363636363636,0.22605
4019,0.222222222222222,0,0.555555555555555,0.18495
4020,0,0,0.666666666666667,0.18495
4021,0.125,0,0.375,0.1644
4022,0.3,0,0.7,0.2055
4023,0,0,0.111111111111111,0.18495
4024,0,0,0.5,0.2055
4025,0.2,0,0.5,0.2055
4026,0,0,0.222222222222222,0.18495
4027,0,0,0.2,0.2055
4028,0,0,0,0.2466
4029,0,0,0,0.2877
4030,0,0,0.375,0.1644
4031,0.153846153846154,0,0.384615384615385,0.26715
4032,0,0,0.181818181818182,0.22605
4033,0.1,0,0.7,0.2055
4034,0,0,0.4375,0.3288
4035,0,0,0,0.2055
4036,0,0,0.153846153846154,0.26715
4037,0.3,0,1,0.2055
4038,0,0,0.222222222222222,0.18495
4039,0,0,0.272727272727273,0.22605
4040,0,0,0,0.22605
4041,0,0,0,0.22605
4042,0.2,0,0.9,0.2055
4043,0,0,0.555555555555555,0.18495
4044,0,0,0,0.1233
4045,0,0,0.181818181818182,0.22605
4046,0,0,0,0.14385
4047,0,0,0.111111111111111,0.18495
4048,0,0,0,0.14385
4049,0.142857142857143,0,0.571428571428572,0.14385
4050,0,0,0.444444444444444,0.18495
4051,0.2,0,0.7,0.2055
4052,0,0,0,0.2466
4053,0,0,0,0.2055
4054,0,0,0,0.22605
4055,0,0,0,0.1644
4056,0,0,0.0909090909090909,0.22605
4057,0,0,0,0.18495
4058,0,0,0.8,0.2055
4059,0,0,0.4,0.2055
4060,0,0,0.1,0.2055
4061,0,0,0.833333333333333,0.1233
4062,0.545454545454545,0,1,0.352748
4063,0.833333333333333,0,1,0.384816
4064,0.9,0,1,0.32068
4065,0.6,0,1,0.16034
4066,0.9,0,1,0.32068
4067,0.846153846153846,0.0769230769230769,1,0.416884
4068,1,0,1,0.128272
4069,1,0,1,0.16034
4070,1,0,1,0.384816
4071,1,0,1,0.096204
4072,1,0,1,0.16034
4073,1,0,1,0.256544
4074,1,0,1,0.16034
4075,1,0,1,0.224476
4076,1,0,1,0.384816
4077,1,0.266666666666667,1,0.48102
4078,1,0.363636363636364,1,0.352748
4079,1,0.166666666666667,1,0.192408
4080,1,0.357142857142857,1,0.448952
4081,1,0.111111111111111,1,0.288612
4082,1,0,1,0.340173
4083,0.9,0,1,0.37797
4084,0.888888888888889,0,1,0.340173
4085,0.555555555555556,0.111111111111111,1,0.340173
4086,0.777777777777778,0,1,0.340173
4087,0.5,0,1,0.226782
4088,0.75,0,1,0.302376
4089,0.555555555555556,0,1,0.340173
4090,0.428571428571429,0,1,0.264579
4091,0.142857142857143,0,1,0.264579
4092,0.625,0,1,0.302376
4093,0.4,0,1,0.188985
4094,0.5,0,1,0.302376
4095,0.166666666666667,0,0.833333333333333,0.453564
4096,0,0,0.6,0.37797
4097,0.636363636363636,0,0.909090909090909,0.415767
4098,0,0,0.857142857142857,0.264579
4099,0.714285714285714,0,1,0.264579
4100,0.125,0,1,0.302376
4101,0.2,0,0.5,0.52057
4102,0,0,0,0.364399
4103,0,0,0.5,0.52057
4104,0,0,0.384615384615385,0.676741
4105,0,0,0,0.676741
4106,0.166666666666667,0,0.166666666666667,0.312342
4107,0,0,0.545454545454546,0.572627
4108,0.545454545454546,0,0.636363636363636,0.572627
4109,0.0555555555555556,0,0.555555555555555,0.937026
4110,0,0,0.2,0.52057
4111,0,0,0.5,0.416456
4112,0,0,0,0.364399
4113,0,0,0.166666666666667,0.624684
4114,0,0,0,0.676741
4115,0,0,0.375,0.416456
4116,0.125,0,0.5,0.416456
4117,0,0,0,0.416456
4118,0,0,0.307692307692308,0.676741
4119,0.0833333333333333,0,0.166666666666667,0.26814
4120,0,0,0.166666666666667,0.26814
4121,0,0,0.111111111111111,0.201105
4122,0.333333333333333,0,0.555555555555556,0.201105
4123,0.125,0,0.125,0.17876
4124,0,0,0.5,0.26814
4125,0.0833333333333333,0,0.333333333333333,0.26814
4126,0,0,0,0.26814
4127,0,0,0.181818181818182,0.245795
4128,0,0,0,0.290485
4129,0.111111111111111,0,0.333333333333333,0.201105
4130,0.142857142857143,0,0.714285714285714,0.156415
4131,0.75,0,0.916666666666667,0.26814
4132,0.0909090909090909,0,0.545454545454545,0.245795
4133,0.4,0,1,0.111725
4134,0.363636363636364,0,0.818181818181818,0.245795
4135,0.3,0,0.9,0.22345
4136,0.4,0,0.6,0.111725
4137,0.333333333333333,0,1,0.13407
4138,0,0,0.166666666666667,0.13407
4139,0.125,0,0.75,0.17876
4140,0.0909090909090909,0,0.0909090909090909,0.245795
4141,0.642857142857143,0,0.928571428571429,0.31283
4142,0.777777777777778,0,1,0.201105
4143,0.444444444444444,0,1,0.201105
4144,0,0,0.538461538461538,3.244176
4145,0,0,0.555555555555556,2.245968
4146,0.583333333333333,0,0.75,2.994624
4147,0,0,1,2.745072
4148,0.307692307692308,0,0.692307692307692,0.966472
4149,0.0833333333333333,0,0.416666666666667,0.892128
4150,0,0,0.272727272727273,0.817784
4151,0.571428571428571,0,1,1.040816
4152,0.2,0,0.8,1.11516
4153,0.555555555555556,0,0.888888888888889,0.610335
4154,0.444444444444444,0,1,0.610335
4155,0,0,1,0.067815
4156,0.555555555555556,0,1,0.610335
4157,0.25,0,0.75,0.81378
4158,0.1,0,0.9,0.67815
4159,0,0,1,0.474705
4160,0.333333333333333,0,0.833333333333333,0.40689
4161,0.0714285714285714,0,1,0.94941
4162,0.363636363636364,0,1,0.745965
4163,0.777777777777778,0,1,0.610335
4164,0.25,0,1,0.27126
4165,0.666666666666667,0,1,0.40689
4166,0.461538461538462,0,1,0.881595
4167,0.6875,0,1,1.08504
4168,0.142857142857143,0,1,0.474705
4169,0.5,0,0.5,0.27126
4170,0.181818181818182,0,0.818181818181818,0.745965
4171,0.214285714285714,0,0.785714285714286,0.94941
4172,0.111111111111111,0,0.777777777777778,0.610335
4173,0.5,0,0.857142857142857,0.94941
4174,0.4,0,0.866666666666667,1.017225
4175,0.6,0,1,0.339075
4176,0.4,0,0.9,0.67815
4177,0.0909090909090909,0,0.727272727272727,0.745965
4178,0.142857142857143,0,1,0.474705
4179,0,0,0.857142857142857,0.474705
4180,0.75,0,1,0.54252
4181,1,0,1,0.40689
4182,0.875,0,1,0.54252
4183,0.4,0,1,0.67815
4184,0.428571428571429,0,1,0.474705
4185,0.5,0,1,0.40689
4186,0.777777777777778,0,1,0.610335
4187,0.555555555555556,0,1,0.610335
4188,0,0,0.8,0.44087
4189,0.375,0,0.625,0.352696
4190,0.5,0,0.8,0.44087
4191,0,0,0.833333333333333,0.264522
4192,0,0,0.625,0.352696
4193,0.846153846153846,0,1,0.573131
4194,0.8,0,1,0.220435
4195,0.428571428571429,0,1,0.308609
4196,0.25,0,1,0.352696
4197,0.3,0,0.8,0.44087
4198,0.181818181818182,0,0.727272727272727,0.484957
4199,0.272727272727273,0,0.818181818181818,0.484957
4200,0.666666666666667,0,1,0.396783
4201,0,0,0.153846153846154,0.870675
4202,0.6,0,1,1.004625
4203,0,0,0,0.870675
4204,0,0,0.214285714285714,0.93765
4205,0,0,0,0.8037
4206,0,0,0,1.0716
4207,0,0,0.666666666666667,0.8037
4208,0,0,0,0.736725
4209,0,0,0.866666666666667,1.004625
4210,0,0,0.6,0.66975
4211,0.294117647058824,0,0.882352941176471,1.138575
4212,0,0,0,1.272525
4213,0,0,0,0.66975
4214,0.111111111111111,0,0.111111111111111,1.20555
4215,0,0,0,0.468825
4216,0,0,0.0909090909090909,0.736725
4217,0,0,0,1.272525
4218,0,0,0.133333333333333,1.004625
4219,0,0,0,1.20555
4220,0,0,0,0.93765
4221,0,0,0,0.870675
4222,0,0,0,0.8037
4223,0.0909090909090909,0,0.545454545454545,0.736725
4224,0.611111111111111,0,0.833333333333333,1.20555
4225,0.583333333333333,0,1,0.8037
4226,0.0625,0,0.125,1.0716
4227,0,0,0.133333333333333,1.004625
4228,0,0,0,0.870675
4229,0.285714285714286,0,0.571428571428571,0.93765
4230,0.142857142857143,0,0.476190476190476,1.406475
4231,0,0,0,1.0716
4232,0,0,0,0.870675
4233,0,0,0,0.870675
4234,0,0,0.285714285714286,0.93765
4235,0,0,0.4,2.50027
4236,0,0,0.142857142857143,1.750189
4237,0,0,0.272727272727273,2.750297
4238,1,0.0769230769230769,1,0.509548
4239,0.461538461538462,0,0.538461538461538,0.509548
4240,0.3,0,0.8,0.39196
4241,0.0769230769230769,0,0.230769230769231,0.509548
4242,0.769230769230769,0,1,0.509548
4243,0.9,0.1,1,0.39196
4244,0.583333333333333,0,1,0.470352
4245,0.875,0,1,0.313568
4246,1,0.230769230769231,1,0.509548
4247,1,0,1,0.431156
4248,1,0,1,0.39196
4249,1,0,1,0.470352
4250,1,0,1,0.431156
4251,1,0,1,0.470352
4252,0.923076923076923,0,1,0.509548
4253,1,0,1,0.548744
4254,1,0,1,0.431156
4255,1,0,1,0.431156
4256,0.916666666666667,0,1,0.470352
4257,1,0,1,0.470352
4258,1,0,1,0.352764
4259,0.75,0,1,0.554436
4260,0.666666666666667,0,1,0.415827
4261,0.9,0,1,0.46203
4262,0.875,0,1,0.369624
4263,0.416666666666667,0,1,0.554436
4264,0.8,0,1,0.46203
4265,0.461538461538462,0,0.923076923076923,0.600639
4266,0.7,0,1,0.46203
4267,0.0909090909090909,0,0.818181818181818,0.508233
